# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

observation_date,A191RL1Q225SBEA,CPIENGSL,CPIUFDSL,CUSR0000SEHF,DSPIC96,ICSA,PAYEMS,PPIACO,RSAFS,UMCSENT,UNRATE
1988-12-17,,,,,,293000,,,,,
1988-12-24,,,,,,286000,,,,,
1988-12-31,,,,,,304000,,,,,
1989-01-07,,,,,,299000,,,,,
1989-01-14,,,,,,283000,,,,,
1989-01-21,,,,,,282000,,,,,
1989-01-28,,,,,,295000,,,,,
1989-02-04,,,,,,288000,,,,,
1989-02-11,,,,,,322000,,,,,
1989-02-18,,,,,,305000,,,,,
1989-02-25,,,,,,300000,,,,,
1989-03-04,,,,,,325000,,,,,
1989-03-11,,,,,,325000,,,,,
1989-03-18,,,,,,319000,,,,,
1989-03-25,,,,,,319000,,,,,
1989-04-01,,,,,,323000,,,,,
1989-04-08,,,,,,314000,,,,,
1989-04-15,,,,,,307000,,,,,
1989-04-22,,,,,,304000,,,,,
1989-04-29,,,,,,311000,,,,,
1989-05-06,,,,,,320000,,,,,
1989-05-13,,,,,,332000,,,,,
1989-05-20,,,,,,321000,,,,,
1989-05-27,,,,,,325000,,,,,
1989-06-03,,,,,,325000,,,,,
1989-06-10,,,,,,332000,,,,,
1989-06-17,,,,,,337000,,,,,
1989-06-24,,,,,,338000,,,,,
1989-07-01,,,,,,349000,,,,,
1989-07-08,,,,,,341000,,,,,
1989-07-15,,,,,,349000,,,,,
1989-07-22,,,,,,332000,,,,,
1989-07-29,,,,,,337000,,,,,
1989-08-05,,,,,,338000,,,,,
1989-08-12,,,,,,341000,,,,,
1989-08-19,,,,,,327000,,,,,
1989-08-26,,,,,,332000,,,,,
1989-09-02,,,,,,329000,,,,,
1989-09-09,,,,,,336000,,,,,
1989-09-16,,,,,,334000,,,,,
1989-09-23,,,,,,334000,,,,,
1989-09-30,,,,,,347000,,,,,
1989-10-07,,,,,,407000,,,,,
1989-10-14,,,,,,345000,,,,,
1989-10-21,,,,,,347000,,,,,
1989-10-28,,,,,,354000,,,,,
1989-11-04,,,,,,333000,,,,,
1989-11-11,,,,,,336000,,,,,
1989-11-18,,,,,,336000,,,,,
1989-11-25,,,,,,342000,,,,,
1989-12-02,,,,,,344000,,,,,
1989-12-09,,,,,,338000,,,,,
1989-12-16,,,,,,355000,,,,,
1989-12-23,,,,,,381000,,,,,
1989-12-30,,,,,,358000,,,,,
1990-01-06,,,,,,355000,,,,,
1990-01-13,,,,,,369000,,,,,
1990-01-20,,,,,,375000,,,,,
1990-01-27,,,,,,345000,,,,,
1990-02-03,,,,,,368000,,,,,
1990-02-10,,,,,,367000,,,,,
1990-02-17,,,,,,348000,,,,,
1990-02-24,,,,,,350000,,,,,
1990-03-03,,,,,,351000,,,,,
1990-03-10,,,,,,349000,,,,,
1990-03-17,,,,,,349000,,,,,
1990-03-24,,,,,,331000,,,,,
1990-03-31,,,,,,346000,,,,,
1990-04-07,,,,,,367000,,,,,
1990-04-14,,,,,,357000,,,,,
1990-04-21,,,,,,360000,,,,,
1990-04-28,,,,,,363000,,,,,
1990-05-05,,,,,,354000,,,,,
1990-05-12,,,,,,355000,,,,,
1990-05-19,,,,,,353000,,,,,
1990-05-26,,,,,,359000,,,,,
1990-06-02,,,,,,368000,,,,,
1990-06-09,,,,,,359000,,,,,
1990-06-16,,,,,,359000,,,,,
1990-06-23,,,,,,362000,,,,,
1990-06-30,,,,,,364000,,,,,
1990-07-07,,,,,,362000,,,,,
1990-07-14,,,,,,367000,,,,,
1990-07-21,,,,,,370000,,,,,
1990-07-28,,,,,,369000,,,,,
1990-08-04,,,,,,369000,,,,,
1990-08-11,,,,,,381000,,,,,
1990-08-18,,,,,,393000,,,,,
1990-08-25,,,,,,394000,,,,,
1990-09-01,,,,,,392000,,,,,
1990-09-08,,,,,,390000,,,,,
1990-09-15,,,,,,395000,,,,,
1990-09-22,,,,,,389000,,,,,
1990-09-29,,,,,,404000,,,,,
1990-10-06,,,,,,404000,,,,,
1990-10-13,,,,,,422000,,,,,
1990-10-20,,,,,,435000,,,,,
1990-10-27,,,,,,440000,,,,,
1990-11-03,,,,,,430000,,,,,
1990-11-10,,,,,,448000,,,,,
1990-11-17,,,,,,447000,,,,,
1990-11-24,,,,,,462000,,,,,
1990-12-01,,,,,,451000,,,,,
1990-12-08,,,,,,449000,,,,,
1990-12-15,,,,,,447000,,,,,
1990-12-22,,,,,,474000,,,,,
1990-12-29,,,,,,454000,,,,,
1991-01-05,,,,,,415000,,,,,
1991-01-12,,,,,,437000,,,,,
1991-01-19,,,,,,445000,,,,,
1991-01-26,,,,,,462000,,,,,
1991-02-02,,,,,,483000,,,,,
1991-02-09,,,,,,480000,,,,,
1991-02-16,,,,,,474000,,,,,
1991-02-23,,,,,,499000,,,,,
1991-03-02,,,,,,488000,,,,,
1991-03-09,,,,,,499000,,,,,
1991-03-16,,,,,,498000,,,,,
1991-03-23,,,,,,509000,,,,,
1991-03-30,,,,,,499000,,,,,
1991-04-06,,,,,,452000,,,,,
1991-04-13,,,,,,477000,,,,,
1991-04-20,,,,,,478000,,,,,
1991-04-27,,,,,,462000,,,,,
1991-05-04,,,,,,451000,,,,,
1991-05-11,,,,,,446000,,,,,
1991-05-18,,,,,,448000,,,,,
1991-05-25,,,,,,443000,,,,,
1991-06-01,,,,,,432000,,,,,
1991-06-08,,,,,,441000,,,,,
1991-06-15,,,,,,429000,,,,,
1991-06-22,,,,,,423000,,,,,
1991-06-29,,,,,,418000,,,,,
1991-07-06,,,,,,422000,,,,,
1991-07-13,,,,,,420000,,,,,
1991-07-20,,,,,,408000,,,,,
1991-07-27,,,,,,423000,,,,,
1991-08-03,,,,,,438000,,,,,
1991-08-10,,,,,,437000,,,,,
1991-08-17,,,,,,433000,,,,,
1991-08-24,,,,,,425000,,,,,
1991-08-31,,,,,,425000,,,,,
1991-09-07,,,,,,424000,,,,,
1991-09-14,,,,,,418000,,,,,
1991-09-21,,,,,,419000,,,,,
1991-09-28,,,,,,437000,,,,,
1991-10-05,,,,,,424000,,,,,
1991-10-12,,,,,,425000,,,,,
1991-10-19,,,,,,419000,,,,,
1991-10-26,,,,,,423000,,,,,
1991-11-02,,,,,,447000,,,,,
1991-11-09,,,,,,453000,,,,,
1991-11-16,,,,,,439000,,,,,
1991-11-23,,,,,,444000,,,,,
1991-11-30,,,,,,444000,,,,,
1991-12-07,,,,,,475000,,,,,
1991-12-14,,,,,,475000,,,,,
1991-12-21,,,,,,436000,,,,,
1991-12-28,,,,,,441000,,,,,
1992-01-04,,,,,,432000,,,,,
1992-01-11,,,,,,440000,,,,,
1992-01-18,,,,,,443000,,,,,
1992-01-25,,,,,,441000,,,,,
1992-02-01,,,,,,440000,,,,,
1992-02-08,,,,,,445000,,,,,
1992-02-15,,,,,,446000,,,,,
1992-02-22,,,,,,436000,,,,,
1992-02-29,,,,,,444000,,,,,
1992-03-07,,,,,,421000,,,,,
1992-03-14,,,,,,437000,,,,,
1992-03-21,,,,,,440000,,,,,
1992-03-28,,,,,,420000,,,,,
1992-04-04,,,,,,412000,,,,,
1992-04-11,,,,,,413000,,,,,
1992-04-18,,,,,,424000,,,,,
1992-04-25,,,,,,424000,,,,,
1992-05-02,,,,,,431000,,,,,
1992-05-09,,,,,,417000,,,,,
1992-05-16,,,,,,414000,,,,,
1992-05-23,,,,,,414000,,,,,
1992-05-30,,,,,,411000,,,,,
1992-06-06,,,,,,416000,,,,,
1992-06-13,,,,,,420000,,,,,
1992-06-20,,,,,,419000,,,,,
1992-06-27,,,,,,420000,,,,,
1992-07-04,,,,,,407000,,,,,
1992-07-11,,,,,,408000,,,,,
1992-07-18,,,,,,392000,,,,,
1992-07-25,,,,,,564000,,,,,
1992-08-01,,,,,,423000,,,,,
1992-08-08,,,,,,406000,,,,,
1992-08-15,,,,,,401000,,,,,
1992-08-22,,,,,,398000,,,,,
1992-08-29,,,,,,408000,,,,,
1992-09-05,,,,,,416000,,,,,
1992-09-12,,,,,,416000,,,,,
1992-09-19,,,,,,427000,,,,,
1992-09-26,,,,,,409000,,,,,
1992-10-03,,,,,,398000,,,,,
1992-10-10,,,,,,374000,,,,,
1992-10-17,,,,,,385000,,,,,
1992-10-24,,,,,,367000,,,,,
1992-10-31,,,,,,365000,,,,,
1992-11-07,,,,,,374000,,,,,
1992-11-14,,,,,,377000,,,,,
1992-11-21,,,,,,357000,,,,,
1992-11-28,,,,,,341000,,,,,
1992-12-05,,,,,,350000,,,,,
1992-12-12,,,,,,359000,,,,,
1992-12-19,,,,,,334000,,,,,
1992-12-26,,,,,,313000,,,,,
1993-01-02,,,,,,341000,,,,,
1993-01-09,,,,,,354000,,,,,
1993-01-16,,,,,,352000,,,,,
1993-01-23,,,,,,341000,,,,,
1993-01-30,,,,,,340000,,,,,
1993-02-06,,,,,,319000,,,,,
1993-02-13,,,,,,321000,,,,,
1993-02-20,,,,,,351000,,,,,
1993-02-27,,,,,,362000,,,,,
1993-03-06,,,,,,354000,,,,,
1993-03-13,,,,,,346000,,,,,
1993-03-20,,,,,,338000,,,,,
1993-03-27,,,,,,366000,,,,,
1993-04-03,,,,,,365000,,,,,
1993-04-10,,,,,,353000,,,,,
1993-04-17,,,,,,351000,,,,,
1993-04-24,,,,,,350000,,,,,
1993-05-01,,,,,,343000,,,,,
1993-05-08,,,,,,339000,,,,,
1993-05-15,,,,,,345000,,,,,
1993-05-22,,,,,,342000,,,,,
1993-05-29,,,,,,349000,,,,,
1993-06-05,,,,,,343000,,,,,
1993-06-12,,,,,,343000,,,,,
1993-06-19,,,,,,345000,,,,,
1993-06-26,,,,,,340000,,,,,
1993-07-03,,,,,,334000,,,,,
1993-07-10,,,,,,314000,,,,,
1993-07-17,,,,,,335000,,,,,
1993-07-24,,,,,,415000,,,,,
1993-07-31,,,,,,356000,,,,,
1993-08-07,,,,,,346000,,,,,
1993-08-14,,,,,,339000,,,,,
1993-08-21,,,,,,342000,,,,,
1993-08-28,,,,,,337000,,,,,
1993-09-04,,,,,,334000,,,,,
1993-09-11,,,,,,333000,,,,,
1993-09-18,,,,,,346000,,,,,
1993-09-25,,,,,,343000,,,,,
1993-10-02,,,,,,333000,,,,,
1993-10-09,,,,,,355000,,,,,
1993-10-16,,,,,,359000,,,,,
1993-10-23,,,,,,354000,,,,,
1993-10-30,,,,,,348000,,,,,
1993-11-06,,,,,,350000,,,,,
1993-11-13,,,,,,341000,,,,,
1993-11-20,,,,,,336000,,,,,
1993-11-27,,,,,,337000,,,,,
1993-12-04,,,,,,337000,,,,,
1993-12-11,,,,,,334000,,,,,
1993-12-18,,,,,,331000,,,,,
1993-12-25,,,,,,290000,,,,,
1994-01-01,,,,,,341000,,,,,
1994-01-08,,,,,,343000,,,,,
1994-01-15,,,,,,355000,,,,,
1994-01-22,,,,,,351000,,,,,
1994-01-29,,,,,,406000,,,,,
1994-02-05,,,,,,361000,,,,,
1994-02-12,,,,,,354000,,,,,
1994-02-19,,,,,,352000,,,,,
1994-02-26,,,,,,327000,,,,,
1994-03-05,,,,,,348000,,,,,
1994-03-12,,,,,,341000,,,,,
1994-03-19,,,,,,332000,,,,,
1994-03-26,,,,,,322000,,,,,
1994-04-02,,,,,,342000,,,,,
1994-04-09,,,,,,349000,,,,,
1994-04-16,,,,,,354000,,,,,
1994-04-23,,,,,,331000,,,,,
1994-04-30,,,,,,344000,,,,,
1994-05-07,,,,,,371000,,,,,
1994-05-14,,,,,,360000,,,,,
1994-05-21,,,,,,357000,,,,,
1994-05-28,,,,,,348000,,,,,
1994-06-04,,,,,,345000,,,,,
1994-06-11,,,,,,338000,,,,,
1994-06-18,,,,,,336000,,,,,
1994-06-25,,,,,,341000,,,,,
1994-07-02,,,,,,334000,,,,,
1994-07-09,,,,,,341000,,,,,
1994-07-16,,,,,,359000,,,,,
1994-07-23,,,,,,345000,,,,,
1994-07-30,,,,,,332000,,,,,
1994-08-06,,,,,,338000,,,,,
1994-08-13,,,,,,335000,,,,,
1994-08-20,,,,,,331000,,,,,
1994-08-27,,,,,,341000,,,,,
1994-09-03,,,,,,339000,,,,,
1994-09-10,,,,,,331000,,,,,
1994-09-17,,,,,,326000,,,,,
1994-09-24,,,,,,325000,,,,,
1994-10-01,,,,,,330000,,,,,
1994-10-08,,,,,,341000,,,,,
1994-10-15,,,,,,335000,,,,,
1994-10-22,,,,,,330000,,,,,
1994-10-29,,,,,,331000,,,,,
1994-11-05,,,,,,328000,,,,,
1994-11-12,,,,,,329000,,,,,
1994-11-19,,,,,,326000,,,,,
1994-11-26,,,,,,329000,,,,,
1994-12-03,,,,,,324000,,,,,
1994-12-10,,,,,,329000,,,,,
1994-12-17,,,,,,330000,,,,,
1994-12-24,,,,,,314000,,,,,
1994-12-31,,,,,,319000,,,,,
1995-01-07,,,,,,338000,,,,,
1995-01-14,,,,,,347000,,,,,
1995-01-21,,,,,,325000,,,,,
1995-01-28,,,,,,324000,,,,,
1995-02-04,,,,,,324000,,,,,
1995-02-11,,,,,,348000,,,,,
1995-02-18,,,,,,343000,,,,,
1995-02-25,,,,,,336000,,,,,
1995-03-04,,,,,,339000,,,,,
1995-03-11,,,,,,347000,,,,,
1995-03-18,,,,,,343000,,,,,
1995-03-25,,,,,,332000,,,,,
1995-04-01,,,,,,335000,,,,,
1995-04-08,,,,,,347000,,,,,
1995-04-15,,,,,,355000,,,,,
1995-04-22,,,,,,349000,,,,,
1995-04-29,,,,,,365000,,,,,
1995-05-06,,,,,,364000,,,,,
1995-05-13,,,,,,366000,,,,,
1995-05-20,,,,,,377000,,,,,
1995-05-27,,,,,,374000,,,,,
1995-06-03,,,,,,362000,,,,,
1995-06-10,,,,,,367000,,,,,
1995-06-17,,,,,,378000,,,,,
1995-06-24,,,,,,358000,,,,,
1995-07-01,,,,,,355000,,,,,
1995-07-08,,,,,,372000,,,,,
1995-07-15,,,,,,389000,,,,,
1995-07-22,,,,,,390000,,,,,
1995-07-29,,,,,,351000,,,,,
1995-08-05,,,,,,351000,,,,,
1995-08-12,,,,,,353000,,,,,
1995-08-19,,,,,,362000,,,,,
1995-08-26,,,,,,359000,,,,,
1995-09-02,,,,,,355000,,,,,
1995-09-09,,,,,,371000,,,,,
1995-09-16,,,,,,376000,,,,,
1995-09-23,,,,,,353000,,,,,
1995-09-30,,,,,,355000,,,,,
1995-10-07,,,,,,374000,,,,,
1995-10-14,,,,,,369000,,,,,
1995-10-21,,,,,,366000,,,,,
1995-10-28,,,,,,377000,,,,,
1995-11-04,,,,,,380000,,,,,
1995-11-11,,,,,,370000,,,,,
1995-11-18,,,,,,379000,,,,,
1995-11-25,,,,,,379000,,,,,
1995-12-02,,,,,,373000,,,,,
1995-12-09,,,,,,346000,,,,,
1995-12-16,,,,,,373000,,,,,
1995-12-23,,,,,,374000,,,,,
1995-12-30,,,,,,359000,,,,,
1996-01-06,,,,,,361000,,,,,
1996-01-13,,,,,,333000,,,,,
1996-01-20,,,,,,415000,,,,,
1996-01-27,,,,,,387000,,,,,
1996-02-03,,,,,,374000,,,,,
1996-02-10,,,,,,387000,,,,,
1996-02-17,,,,,,383000,,,,,
1996-02-24,,,,,,365000,,,,,
1996-03-02,,,,,,368000,,,,,
1996-03-09,,,,,,361000,,,,,
1996-03-16,,,,,,384000,,,,,
1996-03-23,,,,,,426000,,,,,
1996-03-30,,,,,,393000,,,,,
1996-04-06,,,,,,369000,,,,,
1996-04-13,,,,,,357000,,,,,
1996-04-20,,,,,,368000,,,,,
1996-04-27,,,,,,343000,,,,,
1996-05-04,,,,,,338000,,,,,
1996-05-11,,,,,,352000,,,,,
1996-05-18,,,,,,345000,,,,,
1996-05-25,,,,,,343000,,,,,
1996-06-01,,,,,,340000,,,,,
1996-06-08,,,,,,351000,,,,,
1996-06-15,,,,,,342000,,,,,
1996-06-22,,,,,,341000,,,,,
1996-06-29,,,,,,337000,,,,,
1996-07-06,,,,,,342000,,,,,
1996-07-13,,,,,,347000,,,,,
1996-07-20,,,,,,332000,,,,,
1996-07-27,,,,,,327000,,,,,
1996-08-03,,,,,,326000,,,,,
1996-08-10,,,,,,331000,,,,,
1996-08-17,,,,,,336000,,,,,
1996-08-24,,,,,,337000,,,,,
1996-08-31,,,,,,329000,,,,,
1996-09-07,,,,,,333000,,,,,
1996-09-14,,,,,,338000,,,,,
1996-09-21,,,,,,352000,,,,,
1996-09-28,,,,,,348000,,,,,
1996-10-05,,,,,,335000,,,,,
1996-10-12,,,,,,334000,,,,,
1996-10-19,,,,,,335000,,,,,
1996-10-26,,,,,,352000,,,,,
1996-11-02,,,,,,334000,,,,,
1996-11-09,,,,,,327000,,,,,
1996-11-16,,,,,,342000,,,,,
1996-11-23,,,,,,347000,,,,,
1996-11-30,,,,,,332000,,,,,
1996-12-07,,,,,,355000,,,,,
1996-12-14,,,,,,352000,,,,,
1996-12-21,,,,,,350000,,,,,
1996-12-28,,,,,,357000,,,,,
1997-01-04,,,,,,347000,,,,,
1997-01-11,,,,,,324000,,,,,
1997-01-18,,,,,,345000,,,,,
1997-01-25,,,,,,340000,,,,,
1997-02-01,,,,,,333000,,,,,
1997-02-08,,,,,,315000,,,,,
1997-02-15,,,,,,313000,,,,,
1997-02-22,,,,,,322000,,,,,
1997-03-01,,,,,,321000,,,,,
1997-03-08,,,,,,317000,,,,,
1997-03-15,,,,,,319000,,,,,
1997-03-22,,,,,,315000,,,,,
1997-03-29,,,,,,325000,,,,,
1997-04-05,,,,,,325000,,,,,
1997-04-12,,,,,,330000,,,,,
1997-04-19,,,,,,316000,,,,,
1997-04-26,,,,,,337000,,,,,
1997-05-03,,,,,,342000,,,,,
1997-05-10,,,,,,318000,,,,,
1997-05-17,,,,,,322000,,,,,
1997-05-24,,,,,,316000,,,,,
1997-05-31,,,,,,321000,,,,,
1997-06-07,,,,,,329000,,,,,
1997-06-14,,,,,,335000,,,,,
1997-06-21,,,,,,316000,,,,,
1997-06-28,,,,,,322000,,,,,
1997-07-05,,,,,,346000,,,,,
1997-07-12,,,,,,328000,,,,,
1997-07-19,,,,,,301000,,,,,
1997-07-26,,,,,,306000,,,,,
1997-08-02,,,,,,320000,,,,,
1997-08-09,,,,,,329000,,,,,
1997-08-16,,,,,,343000,,,,,
1997-08-23,,,,,,327000,,,,,
1997-08-30,,,,,,332000,,,,,
1997-09-06,,,,,,313000,,,,,
1997-09-13,,,,,,314000,,,,,
1997-09-20,,,,,,317000,,,,,
1997-09-27,,,,,,317000,,,,,
1997-10-04,,,,,,311000,,,,,
1997-10-11,,,,,,305000,,,,,
1997-10-18,,,,,,318000,,,,,
1997-10-25,,,,,,306000,,,,,
1997-11-01,,,,,,313000,,,,,
1997-11-08,,,,,,308000,,,,,
1997-11-15,,,,,,325000,,,,,
1997-11-22,,,,,,309000,,,,,
1997-11-29,,,,,,318000,,,,,
1997-12-06,,,,,,317000,,,,,
1997-12-13,,,,,,323000,,,,,
1997-12-20,,,,,,310000,,,,,
1997-12-27,,,,,,303000,,,,,
1998-01-03,,,,,,312000,,,,,
1998-01-10,,,,,,331000,,,,,
1998-01-17,,,,,,341000,,,,,
1998-01-24,,,,,,307000,,,,,
1998-01-31,,,,,,315000,,,,,
1998-02-07,,,,,,311000,,,,,
1998-02-14,,,,,,321000,,,,,
1998-02-21,,,,,,327000,,,,,
1998-02-28,,,,,,317000,,,,,
1998-03-07,,,,,,308000,,,,,
1998-03-14,,,,,,319000,,,,,
1998-03-21,,,,,,321000,,,,,
1998-03-28,,,,,,312000,,,,,
1998-04-04,,,,,,312000,,,,,
1998-04-11,,,,,,304000,,,,,
1998-04-18,,,,,,317000,,,,,
1998-04-25,,,,,,311000,,,,,
1998-05-02,,,,,,304000,,,,,
1998-05-09,,,,,,306000,,,,,
1998-05-16,,,,,,315000,,,,,
1998-05-23,,,,,,309000,,,,,
1998-05-30,,,,,,322000,,,,,
1998-06-06,,,,,,306000,,,,,
1998-06-13,,,,,,321000,,,,,
1998-06-20,,,,,,349000,,,,,
1998-06-27,,,,,,376000,,,,,
1998-07-04,,,,,,362000,,,,,
1998-07-11,,,,,,320000,,,,,
1998-07-18,,,,,,315000,,,,,
1998-07-25,,,,,,335000,,,,,
1998-08-01,,,,,,327000,,,,,
1998-08-08,,,,,,316000,,,,,
1998-08-15,,,,,,308000,,,,,
1998-08-22,,,,,,302000,,,,,
1998-08-29,,,,,,310000,,,,,
1998-09-05,,,,,,313000,,,,,
1998-09-12,,,,,,304000,,,,,
1998-09-19,,,,,,305000,,,,,
1998-09-26,,,,,,294000,,,,,
1998-10-03,,,,,,302000,,,,,
1998-10-10,,,,,,316000,,,,,
1998-10-17,,,,,,318000,,,,,
1998-10-24,,,,,,309000,,,,,
1998-10-31,,,,,,308000,,,,,
1998-11-07,,,,,,316000,,,,,
1998-11-14,,,,,,334000,,,,,
1998-11-21,,,,,,304000,,,,,
1998-11-28,,,,,,310000,,,,,
1998-12-05,,,,,,326000,,,,,
1998-12-12,,,,,,305000,,,,,
1998-12-19,,,,,,297000,,,,,
1998-12-26,,,,,,336000,,,,,
1999-01-02,,,,,,331000,,,,,
1999-01-09,,,,,,345000,,,,,
1999-01-16,,,,,,339000,,,,,
1999-01-23,,,,,,311000,,,,,
1999-01-30,,,,,,305000,,,,,
1999-02-06,,,,,,291000,,,,,
1999-02-13,,,,,,312000,,,,,
1999-02-20,,,,,,302000,,,,,
1999-02-27,,,,,,301000,,,,,
1999-03-06,,,,,,300000,,,,,
1999-03-13,,,,,,308000,,,,,
1999-03-20,,,,,,305000,,,,,
1999-03-27,,,,,,298000,,,,,
1999-04-03,,,,,,310000,,,,,
1999-04-10,,,,,,319000,,,,,
1999-04-17,,,,,,314000,,,,,
1999-04-24,,,,,,291000,,,,,
1999-05-01,,,,,,296000,,,,,
1999-05-08,,,,,,310000,,,,,
1999-05-15,,,,,,301000,,,,,
1999-05-22,,,,,,298000,,,,,
1999-05-29,,,,,,303000,,,,,
1999-06-05,,,,,,303000,,,,,
1999-06-12,,,,,,290000,,,,,
1999-06-19,,,,,,292000,,,,,
1999-06-26,,,,,,291000,,,,,
1999-07-03,,,,,,287000,,,,,
1999-07-10,,,,,,288000,,,,,
1999-07-17,,,,,,309000,,,,,
1999-07-24,,,,,,306000,,,,,
1999-07-31,,,,,,300000,,,,,
1999-08-07,,,,,,295000,,,,,
1999-08-14,,,,,,292000,,,,,
1999-08-21,,,,,,286000,,,,,
1999-08-28,,,,,,290000,,,,,
1999-09-04,,,,,,290000,,,,,
1999-09-11,,,,,,281000,,,,,
1999-09-18,,,,,,281000,,,,,
1999-09-25,,,,,,306000,,,,,
1999-10-02,,,,,,309000,,,,,
1999-10-09,,,,,,291000,,,,,
1999-10-16,,,,,,287000,,,,,
1999-10-23,,,,,,280000,,,,,
1999-10-30,,,,,,285000,,,,,
1999-11-06,,,,,,282000,,,,,
1999-11-13,,,,,,281000,,,,,
1999-11-20,,,,,,276000,,,,,
1999-11-27,,,,,,288000,,,,,
1999-12-04,,,,,,287000,,,,,
1999-12-11,,,,,,272000,,,,,
1999-12-18,,,,,,287000,,,,,
1999-12-25,,,,,,268000,,,,,
2000-01-01,,,,,,286000,,,,,
2000-01-08,,,,,,298000,,,,,
2000-01-15,,,,,,289000,,,,,
2000-01-22,,,,,,284000,,,,,
2000-01-29,,,,,,285000,,,,,
2000-02-05,,,,,,312000,,,,,
2000-02-12,,,,,,300000,,,,,
2000-02-19,,,,,,283000,,,,,
2000-02-26,,,,,,280000,,,,,
2000-03-04,,,,,,286000,,,,,
2000-03-11,,,,,,270000,,,,,
2000-03-18,,,,,,271000,,,,,
2000-03-25,,,,,,272000,,,,,
2000-04-01,,,,,,266000,,,,,
2000-04-08,,,,,,268000,,,,,
2000-04-15,,,,,,259000,,,,,
2000-04-22,,,,,,274000,,,,,
2000-04-29,,,,,,291000,,,,,
2000-05-06,,,,,,293000,,,,,
2000-05-13,,,,,,276000,,,,,
2000-05-20,,,,,,280000,,,,,
2000-05-27,,,,,,280000,,,,,
2000-06-03,,,,,,290000,,,,,
2000-06-10,,,,,,284000,,,,,
2000-06-17,,,,,,294000,,,,,
2000-06-24,,,,,,296000,,,,,
2000-07-01,,,,,,281000,,,,,
2000-07-08,,,,,,293000,,,,,
2000-07-15,,,,,,303000,,,,,
2000-07-22,,,,,,300000,,,,,
2000-07-29,,,,,,298000,,,,,
2000-08-05,,,,,,306000,,,,,
2000-08-12,,,,,,315000,,,,,
2000-08-19,,,,,,318000,,,,,
2000-08-26,,,,,,312000,,,,,
2000-09-02,,,,,,301000,,,,,
2000-09-09,,,,,,309000,,,,,
2000-09-16,,,,,,311000,,,,,
2000-09-23,,,,,,288000,,,,,
2000-09-30,,,,,,292000,,,,,
2000-10-07,,,,,,309000,,,,,
2000-10-14,,,,,,299000,,,,,
2000-10-21,,,,,,295000,,,,,
2000-10-28,,,,,,301000,,,,,
2000-11-04,,,,,,331000,,,,,
2000-11-11,,,,,,318000,,,,,
2000-11-18,,,,,,332000,,,,,
2000-11-25,,,,,,356000,,,,,
2000-12-02,,,,,,338000,,,,,
2000-12-09,,,,,,321000,,,,,
2000-12-16,,,,,,354000,,,,,
2000-12-23,,,,,,364000,,,,,
2000-12-30,,,,,,353000,,,,,
2001-01-06,,,,,,337000,,,,,
2001-01-13,,,,,,318000,,,,,
2001-01-20,,,,,,343000,,,,,
2001-01-27,,,,,,362000,,,,,
2001-02-03,,,,,,376000,,,,,
2001-02-10,,,,,,365000,,,,,
2001-02-17,,,,,,358000,,,,,
2001-02-24,,,,,,386000,,,,,
2001-03-03,,,,,,384000,,,,,
2001-03-10,,,,,,393000,,,,,
2001-03-17,,,,,,393000,,,,,
2001-03-24,,,,,,378000,,,,,
2001-03-31,,,,,,388000,,,,,
2001-04-07,,,,,,398000,,,,,
2001-04-14,,,,,,383000,,,,,
2001-04-21,,,,,,400000,,,,,
2001-04-28,,,,,,406000,,,,,
2001-05-05,,,,,,381000,,,,,
2001-05-12,,,,,,390000,,,,,
2001-05-19,,,,,,402000,,,,,
2001-05-26,,,,,,405000,,,,,
2001-06-02,,,,,,406000,,,,,
2001-06-09,,,,,,411000,,,,,
2001-06-16,,,,,,394000,,,,,
2001-06-23,,,,,,381000,,,,,
2001-06-30,,,,,,394000,,,,,
2001-07-07,,,,,,401000,,,,,
2001-07-14,,,,,,405000,,,,,
2001-07-21,,,,,,398000,,,,,
2001-07-28,,,,,,388000,,,,,
2001-08-04,,,,,,401000,,,,,
2001-08-11,,,,,,394000,,,,,
2001-08-18,,,,,,402000,,,,,
2001-08-25,,,,,,395000,,,,,
2001-09-01,,,,,,402000,,,,,
2001-09-08,,,,,,408000,,,,,
2001-09-15,,,,,,395000,,,,,
2001-09-22,,,,,,453000,,,,,
2001-09-29,,,,,,517000,,,,,
2001-10-06,,,,,,476000,,,,,
2001-10-13,,,,,,482000,,,,,
2001-10-20,,,,,,482000,,,,,
2001-10-27,,,,,,483000,,,,,
2001-11-03,,,,,,440000,,,,,
2001-11-10,,,,,,428000,,,,,
2001-11-17,,,,,,431000,,,,,
2001-11-24,,,,,,491000,,,,,
2001-12-01,,,,,,465000,,,,,
2001-12-08,,,,,,393000,,,,,
2001-12-15,,,,,,389000,,,,,
2001-12-22,,,,,,416000,,,,,
2001-12-29,,,,,,421000,,,,,
2002-01-05,,,,,,397000,,,,,
2002-01-12,,,,,,418000,,,,,
2002-01-19,,,,,,405000,,,,,
2002-01-26,,,,,,414000,,,,,
2002-02-02,,,,,,404000,,,,,
2002-02-09,,,,,,397000,,,,,
2002-02-16,,,,,,397000,,,,,
2002-02-23,,,,,,398000,,,,,
2002-03-02,,,,,,392000,,,,,
2002-03-09,,,,,,399000,,,,,
2002-03-16,,,,,,392000,,,,,
2002-03-23,,,,,,415000,,,,,
